post_id,user_id,liked_at,inspired_at,viewed_at,rating_percent,rated_at,category_id,category_name,following,rating_count,share_count_x,thumbnail_url,upvote_count,username,video_link,view_count,role,post_count,following_count,follower_count,similarity_score
36,1,1,1,1,0.0,1,2,Vible,False,0.0,1,https://video-cdn.socialverseapp.com/kinha_b3392bc8-a0fb-4647-a6f1-077bd19239c0.0000002.jpg,0.039603960396039604,kinha,https://video-cdn.socialverseapp.com/kinha_b3392bc8-a0fb-4647-a6f1-077bd19239c0.mp4,0.1095890410958904,A,947,17,47,0.9817479051217995
36,1,1,1,1,0.0,1,2,Vible,False,0.0,2,https://video-cdn.socialverseapp.com/kinha_1ac894c8-40cd-4a72-a24b-fdedfc814a66.0000002.jpg,0.1683168316831683,kinha,https://video-cdn.socialverseapp.com/kinha_1ac894c8-40cd-4a72-a24b-fdedfc814a66.mp4,0.0273972602739726,A,947,17,47,0.9898376916388721
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_b20f1eb4-7e2f-47b8-91c1-4d4190aeeab5.0000002.jpg,0.48514851485148514,kinha,https://video-cdn.socialverseapp.com/kinha_b20f1eb4-7e2f-47b8-91c1-4d4190aeeab5.mp4,0.1278538812785388,A,947,17,47,0.9994175569488455
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_000a4d1a-c305-4061-acfb-c9acefc28a00.0000002.jpg,0.5346534653465347,kinha,https://video-cdn.socialverseapp.com/kinha_000a4d1a-c305-4061-acfb-c9acefc28a00.mp4,0.08904109589041095,A,947,17,47,0.9979458780360471
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_e5b1ef4f-764e-43d9-814d-af332fc6a05a.0000002.jpg,0.37623762376237624,kinha,https://video-cdn.socialverseapp.com/kinha_e5b1ef4f-764e-43d9-814d-af332fc6a05a.mp4,0.05707762557077625,A,947,17,47,0.9982985019148124
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_bf43535c-c054-49c3-91ca-17fe7404ca75.0000002.jpg,0.5742574257425742,kinha,https://video-cdn.socialverseapp.com/kinha_bf43535c-c054-49c3-91ca-17fe7404ca75.mp4,0.12557077625570776,A,947,17,47,0.9973512129646713
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_fc327118-5fd1-4f55-95c8-e46846408964.0000002.jpg,0.504950495049505,kinha,https://video-cdn.socialverseapp.com/kinha_fc327118-5fd1-4f55-95c8-e46846408964.mp4,0.10730593607305935,A,947,17,47,0.9988669647710137
36,1,1,1,1,0.0,1,2,Vible,False,0.24242424242424243,0,https://video-cdn.socialverseapp.com/kinha_abc10e01-baa3-451c-814a-b7811a5ac265.0000002.jpg,0.2376237623762376,kinha,https://video-cdn.socialverseapp.com/kinha_abc10e01-baa3-451c-814a-b7811a5ac265.mp4,0.15296803652968036,A,947,17,47,0.9887331019673258
36,1,1,1,1,0.0,1,2,Vible,False,0.045454545454545456,0,https://video-cdn.socialverseapp.com/kinha_4c4a27df-c3dd-4f36-8be8-d52091400e68.0000002.jpg,0.18811881188118812,kinha,https://video-cdn.socialverseapp.com/kinha_4c4a27df-c3dd-4f36-8be8-d52091400e68.mp4,0.1187214611872146,A,947,17,47,0.992816565640071
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_04b73b2c-58a6-4d19-b819-9a0ff8230026.0000002.jpg,0.1683168316831683,kinha,https://video-cdn.socialverseapp.com/kinha_04b73b2c-58a6-4d19-b819-9a0ff8230026.mp4,0.16210045662100456,A,947,17,47,0.982123794275599
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_fb6b011e-9174-43c5-96a3-11051eb9b48b.0000002.jpg,0.2871287128712871,kinha,https://video-cdn.socialverseapp.com/kinha_fb6b011e-9174-43c5-96a3-11051eb9b48b.mp4,0.08904109589041095,A,947,17,47,0.9847532147897486
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_93d3889e-4590-4efc-acc5-21d55e516321.0000002.jpg,0.0495049504950495,kinha,https://video-cdn.socialverseapp.com/kinha_93d3889e-4590-4efc-acc5-21d55e516321.mp4,0.07077625570776255,A,947,17,47,0.9774213572593444
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_02cecfe1-5f89-46a1-a3f8-fb97eba2b606.0000002.jpg,0.2772277227722772,kinha,https://video-cdn.socialverseapp.com/kinha_02cecfe1-5f89-46a1-a3f8-fb97eba2b606.mp4,0.06164383561643835,A,947,17,47,0.9841732068564609
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_9ef61ffd-35c0-4310-af8f-fd757b36d1c7.0000002.jpg,0.07920792079207921,kinha,https://video-cdn.socialverseapp.com/kinha_9ef61ffd-35c0-4310-af8f-fd757b36d1c7.mp4,0.11643835616438356,A,947,17,47,0.9788985959976274
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_84cc44d8-00c6-489f-871a-16c421c9891c.0000002.jpg,0.12871287128712872,kinha,https://video-cdn.socialverseapp.com/kinha_84cc44d8-00c6-489f-871a-16c421c9891c.mp4,0.1552511415525114,A,947,17,47,0.9808520055365368
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_8a065c11-2229-45bb-aee1-34289c2d4a68.0000002.jpg,0.10891089108910891,kinha,https://video-cdn.socialverseapp.com/kinha_8a065c11-2229-45bb-aee1-34289c2d4a68.mp4,0.0867579908675799,A,947,17,47,0.9795299071019127
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_6b1869da-86fe-4c53-87d4-397fa569bc34.0000002.jpg,0.15841584158415842,kinha,https://video-cdn.socialverseapp.com/kinha_6b1869da-86fe-4c53-87d4-397fa569bc34.mp4,0.0730593607305936,A,947,17,47,0.9809058396525043
